uid,title,synopsis,genres,aired,episodes,members,popularity,ranked,score,img_url,year,genre
1637,Kaze to Ki no Uta Sanctus: Sei Naru Kana,"1887, at a remote, elite boarding school in France: Serge Battour returns after his graduation, and remembers the days of his youth... 
 
1880, at the same school: Son of a viscount and a Roma prostitute (both deceased), Serge is intelligent, sweet, talented, and alienated by his family due to his heritage. Upon being sent to his new school, he rooms with Gilbert Cocteau, a gorgeous loner of a boy who sells his body for reasons unknown. Serge's attempts to reach out to Gilbert fail spectacularly, and yet there is something in both of them that attracts them to each other.","['Drama', 'Historical', 'Romance', 'Shoujo', 'Shounen Ai']","Nov 6, 1987",1.0,9490,4434,3991.0,6.95,https://cdn.myanimelist.net/images/anime/5/33835.jpg,1987,Drama
811,I''s Pure,"Seto Ichitaka has a crush on Yoshizuki Iori, a girl in his class who has become so popular she now has her own fan club at school. But only a miracle could make him be with her, since the day he first saw Iori-chan, Ichitaka has been too shy to even talk to her. This miracle happened and now he and Iori are working together on the Freshmen Welcoming Party. It seems that things start to look bright for Seto, but then a special childhood friend is coming for a visit... 
 
(Source: ANN)","['Comedy', 'Drama', 'Ecchi', 'Romance', 'School']","Dec 9, 2005 to Jun 23, 2006",6.0,21241,3091,3988.0,6.95,https://cdn.myanimelist.net/images/anime/6/7081.jpg,2005,Comedy
502,Dragon Ball Movie 1: Shen Long no Densetsu,"A retelling of Dragon Ball's origins, this is a different version of the meeting of Goku, Bulma, Oolong, and Yamucha. They are all looking for the dragon balls for different reasons when they cross paths with an evil king named Gourmeth, who is also looking for the dragon balls.  
 
(Source: ANN)","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']","Dec 20, 1986",1.0,44337,2051,3986.0,6.95,https://cdn.myanimelist.net/images/anime/1854/90339.jpg,1986,Action
37476,Cardfight!! Vanguard (2018),"The main protagonist Sendou Aichi, is a timid and mundane third-year middle school boy. The thing that supported Aichi's heart, was the ""Blaster Blade"" card that he received as a child. It's an important rare card from ""Vanguard"", a card game with the imaginary world of ""Planet Cray"" as its stage. From the day he reunited with the person who gave him that card ""Toshiki Kai"", Aichi's everyday life began to change. 
 
(Source: Crunchyroll)","['Action', 'Game', 'Shounen']","May 5, 2018 to May 4, 2019",52.0,5189,5688,3984.0,6.95,https://cdn.myanimelist.net/images/anime/1408/96485.jpg,2018,Action
166,Samurai 7,"In the far distant future, on a planet that might have been called ""earth"", there was a war between samurai who mechanized their bodies. After the long war, people enjoyed a modest peace. 
 
Facing starvation and abductions at the hands of fearsome mechanized bandits (Nobuseri), the farmers of Kanna Village make the dangerous choice to hire samurai for protection. The village's water priestess, Kirara, her younger sister, Komachi, and a heartbroken villager, Rikichi, set off to hire willing samurai with nothing to offer but rice from their meager harvests. Through dangerous encounters and a bit of luck, seven samurai of varying specialties and experience are gathered for an epic battle against the bandits and the merchants that influence them. 
 
Samurai 7 is based loosely upon Kurosawa Akira's famous movie ""Seven Samurai""/""Shichinin no Samurai""","['Historical', 'Mecha', 'Samurai', 'Sci-Fi']","Jun 12, 2004 to Dec 25, 2004",26.0,98183,1113,1571.0,7.55,https://cdn.myanimelist.net/images/anime/1190/95421.jpg,2004,Historical
2404,Zombie-Loan,"Do you know when you are going to die? Michiru Kita does, as she has the ability to see a ""ring of death"" on the necks of those around her—and the darker the ring, the closer one is to death.  
 
One day, she notices that two boys in her class, Chika Akatsuki and Shito Tachibana, have completely black rings. Seeking to warn them of their impending demise, she stumbles onto their secret: they are already dead, but are kept alive due to a contract with Zombie-Loan, a mysterious loan office. Of course, nothing comes without a price, as the boys must hunt down and kill zombies in order to pay off their debt. And once they learn about Michiru's ""Shinigami Eyes,"" they drag her into their crazy world. 
 
[Written by MAL Rewrite]","['Action', 'Horror', 'Shounen', 'Supernatural']","Jul 4, 2007 to Sep 12, 2007",11.0,115674,977,3981.0,6.96,https://cdn.myanimelist.net/images/anime/2/21539.jpg,2007,Action
14123,Pokemon Black and White 2: Introduction Movie,Promotional short for Pokemon Black and White 2.,"['Action', 'Fantasy', 'Kids']","May 16, 2012",1.0,12409,3961,1570.0,7.55,https://cdn.myanimelist.net/images/anime/3/56333.jpg,2012,Action
11933,Oda Nobuna no Yabou,"High school student Yoshiharu Sagara wakes up and finds himself in the middle of a raging Sengoku period battle. He is saved by the legendary Hideyoshi Toyotomi, but at the cost of the hero's life. With his dying breath, the warrior pleads for Yoshiharu to become a feudal lord in his place. Now that the course of history has been changed, Yoshiharu pledges to keep the timeline from diverging any further. Yet, after rescuing Nobuna Oda—whom he discovers is actually the fabled Nobunaga Oda's female counterpart—Yoshiharu realizes he has been transported to an alternate reality where most of Japan's historical warlords are now cute girls! 
 
To set things right and find a way back home, Yoshiharu agrees to become one of Nobuna's retainers and assist her in a conquest of Japan. As Nobuna initiates her campaign, Yoshiharu discovers that the history he learned from playing the video game ""Nobunaga's Ambition"" allows him to predict future events and turn the tide of war. Using this invaluable gift to aid the Oda clan's beautiful generals, Yoshiharu hopes to help his new lord fulfill her dream and win the hearts of women everywhere. 
 
[Written by MAL Rewrite]","['Comedy', 'Historical', 'Romance']","Jul 9, 2012 to Sep 24, 2012",12.0,212406,504,1567.0,7.55,https://cdn.myanimelist.net/images/anime/11/39249.jpg,2012,Comedy
30355,Wakaba*Girl,"Wakaba Kohashi, a sheltered rich girl, dreams of becoming a fashionable and trendy gyaru because she admires their outgoing and carefree nature. With this goal in mind, Wakaba begins the school year hoping to make her high school debut as a gyaru. On the first day of class, she meets the pure Moeko Tokita, the serious Nao Mashiba, and the eccentric Mao Kurokawa, and the four of them quickly become friends as they learn about and imitate each other's lifestyles. 
 
 Wakaba*Girl  follows the adventures of these four friends while they experience events like school festivals, waterpark trips, and gym class tests. Along the way, Wakaba discovers what it is like to live as a regular student while Nao, Moeka, and Mao catch a glimpse into the life of a rich family. With never a dull moment in their lives, the four girls make sure to live each day to the fullest. 
 
[Written by MAL Rewrite]","['Comedy', 'School', 'Slice of Life']","Jul 3, 2015 to Sep 25, 2015",13.0,33399,2415,3976.0,6.96,https://cdn.myanimelist.net/images/anime/2/74878.jpg,2015,Comedy
15933,Vassalord.,"Charley, a cyborg vampire who does the Vatican's dirty work, is the thrall of the local vampire playboy Johnny Rayflo. As the two fight crime—and each other—hilarity, violence and sacrilege ensue! But can Charley resist his own desperate cravings for blood? Find out as the devilish duo go up against a childlike vampire princess, a mysterious branch of the Unitarian Church...and one another.  
 
(Source: Tokyopop) ","['Action', 'Comedy', 'Fantasy', 'Mystery', 'Shounen Ai', 'Supernatural', 'Vampire']","Mar 15, 2013",1.0,23870,2925,3975.0,6.96,https://cdn.myanimelist.net/images/anime/3/43213.jpg,2013,Action
36871,Ultraman,"Fifty years ago, an extraterrestrial giant of light known as Ultraman saved the earth but vanished. Ultraman's human host, Shin Hayata, was left with no memory of his time as a hero. Hayata's young son, Shinjirou, is found to have been born with a more powerful and durable body than any normal human. The organization who aided Ultraman, the SSSP, reveals Hayata's past to him. His father then dons a power suit again, assuming the role of Ultraman once more. 
 
One night, Shinjirou is attacked by an alien named Bemular and rescued by his father, who is severely injured in the battle. With dangerous aliens lurking in the city and Hayata out of commission, it falls to Shinjirou to pick up the torch. But in working with the SSSP as the new Ultraman, Shinjirou finds himself wondering how far is he willing to go to help people. 
 
[Written by MAL Rewrite]","['Action', 'Sci-Fi', 'Seinen', 'Super Power']","Apr 1, 2019",13.0,12761,3923,3974.0,6.96,https://cdn.myanimelist.net/images/anime/1936/99009.jpg,2019,Action
12137,Robotica*Robotics,"What is love? Two robots abandoned by their previous owner are with a new owner, a scientist. A story about the meaning of love.","['Slice of Life', 'Psychological', 'Sci-Fi', 'Shounen Ai']","Aug, 2010",1.0,10616,4228,3966.0,6.96,https://cdn.myanimelist.net/images/anime/7/89081.jpg,2010,Slice of Life
11227,Rinne no Lagrange,"Madoka Kyouno is an energetic girl who is full of passion. As the proud, and only, member of the Kamogawa Girls' High School Jersey Club, she goes around helping people in need. 
 
Madoka's life is turned upside down when she is suddenly asked by a mysterious girl named Lan to pilot a robot. Motivated by her desire to protect the people and city of Kamogawa, Madoka agrees to pilot the resurrected Vox robot to fight against extraterrestrials that have come to attack Earth. 
 
(Source: VIZ Media)","['Action', 'Sci-Fi', 'Comedy', 'Mecha']","Jan 8, 2012 to Mar 25, 2012",12.0,52671,1832,3965.0,6.96,https://cdn.myanimelist.net/images/anime/7/50439.jpg,2012,Action
25099,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken","Kimito Kagurazaka is a commoner with a fetish for men's muscles—or at least that's the lie he must keep telling if he wants to keep himself out of trouble at the elite all-girls school, Seikain Academy. Kidnapped by the school under the assumption that he prefers men, Kimito is made to be their ""commoner sample,"" exposing the girls to both commoner and man so that the transition to the world after school is not jarring. Threatened with castration should his sexual preferences not match the school's assumptions, Kimito keeps up the facade to protect his manhood. 
 
But there are eccentric individuals around every corner who begin to make Kimito's life even more difficult. Among them are Aika Tenkuubashi, a social outcast who blurts out whatever comes to mind; Hakua Shiodome, a young genius; Karen Jinryou, the daughter of samurai who is obsessed with defeating Kimito; and Reiko Arisugawa, the perfect student who has delusions of marrying Kimito. Along with the commoner himself, these four girls make up the Commoner Club, which attempts to teach the girls more about life outside the school, while Kimito gradually learns about the odd girls surrounding him. 
 
[Written by MAL Rewrite]","['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']","Oct 7, 2015 to Dec 23, 2015",12.0,160935,692,3963.0,6.96,https://cdn.myanimelist.net/images/anime/9/76542.jpg,2015,Comedy
